url,date_publication,titre_article,piece,drop_date,list_price,editions,total_editions,rarity,edition_type,first_edition_public_sale,license,brand,series,artist,cover_variants,published,available,variante,autres
https://medium.com/veve-collectibles/batman-black-white-series-3-e86f9fa5d016,2020-12-22,Batman Black & White — Series 3,Batman Black & White — Series 3,,$59.99,"7,500",,Common,First Appearance,,,,,Bruce Timm,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-3-e86f9fa5d016,2020-12-22,Batman Black & White — Series 3,Batman Black & White — Series 3,,$29.99,"5,500",,Uncommon,,,,,,Dick Sprang,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-3-e86f9fa5d016,2020-12-22,Batman Black & White — Series 3,Batman Black & White — Series 3,,$39.99,"3,250",,Rare,First Appearance,,,,,Brian Bollard,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-3-e86f9fa5d016,2020-12-22,Batman Black & White — Series 3,Batman Black & White — Series 3,,$49.99,"1,750",,Ultra-Rare,,,,,,Amanda Conner,,,Globally,,
https://medium.com/veve-collectibles/adventure-time-series-1-250479f5eb90,2020-12-22,Adventure Time — Series 1,Adventure Time — Series 1,,12.99,"7,500",,Common,First Appearance,,,,,,,,China,,
https://medium.com/veve-collectibles/adventure-time-series-1-250479f5eb90,2020-12-22,Adventure Time — Series 1,Adventure Time — Series 1,,$14.99,"5,500",,Uncommon,First Appearance,,,,,,,,China,,
https://medium.com/veve-collectibles/adventure-time-series-1-250479f5eb90,2020-12-22,Adventure Time — Series 1,Adventure Time — Series 1,,$14.99,"3,250",,Rare,First Appearance,,,,,,,,China,,
https://medium.com/veve-collectibles/adventure-time-series-1-250479f5eb90,2020-12-22,Adventure Time — Series 1,Adventure Time — Series 1,,$15.99,"1,750",,Ultra-Rare,First Appearance,,,,,,,,China,,
https://medium.com/veve-collectibles/batman-black-white-series-1-3dd423480d9,2020-12-22,Batman Black & White — Series 1,Batman Black & White — Series 1,,,"7,500",,Common,First Appearance,,,,,Todd McFarlane,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-1-3dd423480d9,2020-12-22,Batman Black & White — Series 1,Batman Black & White — Series 1,,,"5,500",,Uncommon,First Edition,,,,,Joe Madureira,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-1-3dd423480d9,2020-12-22,Batman Black & White — Series 1,Batman Black & White — Series 1,,,"1,750",,Ultra Rare,First Edition,,,,,Eduardo Risso,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-1-3dd423480d9,2020-12-22,Batman Black & White — Series 1,Batman Black & White — Series 1,,,"3,250",,Rare,First Edition,,,,,Becky Cloonan,,,Globally,,
https://medium.com/veve-collectibles/dc-bbombshells-big-barda-3b32bb0fb41,2020-12-22,DC Bombshells — Big Barda,DC Bombshells — Big Barda,,$49.99,"1,044",,Rare,First Appearance,,,,,Ant Lucia,,,Globally,,
https://medium.com/veve-collectibles/adventure-time-series-2-a1890074e52b,2020-12-25,Adventure Time — Series 2,Adventure Time — Series 2,24 Dec 2020,$14.99,"7,500",,Common,First Appearance,,Cartoon Network,Adventure Time,Adventure Time S2,,,,,,"{""Name"": ""BMO""}"
https://medium.com/veve-collectibles/adventure-time-series-2-a1890074e52b,2020-12-25,Adventure Time — Series 2,Adventure Time — Series 2,24 Dec 2020,$14.99,"5,500",,Uncommon,First Appearance,,Cartoon Network,Adventure Time,Adventure Time S2,,,,,,"{""Name"": ""Princess Bubblegum""}"
https://medium.com/veve-collectibles/adventure-time-series-2-a1890074e52b,2020-12-25,Adventure Time — Series 2,Adventure Time — Series 2,24 Dec 2020,$15.99,"1,750",,Ultra-Rare,First Appearance,,Cartoon Network,Adventure Time,Adventure Time S2,,,,,,"{""Name"": ""Lady Rainicorn""}"
https://medium.com/veve-collectibles/adventure-time-series-2-a1890074e52b,2020-12-25,Adventure Time — Series 2,Adventure Time — Series 2,24 Dec 2020,$15.99,"3,250",,Rare,First Appearance,,Cartoon Network,Adventure Time,Adventure Time S2,,,,,,"{""Name"": ""Lumpy Space Princess""}"
https://medium.com/veve-collectibles/batman-black-white-series-2-7eef9420ded0,2020-12-25,Batman Black & White — Series 2,Batman Black & White — Series 2,,$79.99,"7,500",,Common,First Appearance,,,,,Jim Lee,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-2-7eef9420ded0,2020-12-25,Batman Black & White — Series 2,Batman Black & White — Series 2,,$59.99,"1,750",,Ultra-Rare,First Appearance,,,,,Carmine Infantino,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-2-7eef9420ded0,2020-12-25,Batman Black & White — Series 2,Batman Black & White — Series 2,,$39.99,"5,500",,Uncommon,,,,,,Jason Fabok,,,Globally,,
https://medium.com/veve-collectibles/batman-black-white-series-2-7eef9420ded0,2020-12-25,Batman Black & White — Series 2,Batman Black & White — Series 2,,$49.99,"3,250",,Rare,,,,,,Dick Sprang,,,Globally,,
https://medium.com/veve-collectibles/veve-bug-bounty-59541c23d812,2021-01-03,VeVe: Bug Bounty,Bug Types,,,,,,,,,,,,,,,,"{""Bugs are classified into three categories"": """", ""Level 1"": ""Superficial or Visual bugs e.g. missing image or spelling mistake"", ""Level 2"": ""App not working as intended e.g. cannot share a photo to the Feed"", ""Level 3"": ""Showstoppers e.g. app crashes or on-screen error is displayed""}"
https://medium.com/veve-collectibles/veve-bug-bounty-59541c23d812,2021-01-03,VeVe: Bug Bounty,Bug Type Rewards,,,,,,,,,,,,,,,,"{""Level 1"": ""10 Gems"", ""Level 2"": ""25 Gems"", ""Level 3"": ""50 Gems""}"
https://medium.com/veve-collectibles/powerpuff-girls-series-2-f61c8d4f30e5,2021-01-06,Powerpuff Girls — Series 2,Powerpuff Girls — Series 2,7 Jan 2020,$12.99,600,,Common,First Appearance,,Cartoon Network,Powerpuff Girls,Series 2,,,,,,
https://medium.com/veve-collectibles/powerpuff-girls-series-2-f61c8d4f30e5,2021-01-06,Powerpuff Girls — Series 2,Powerpuff Girls — Series 2,7 Jan 2020,$12.99,450,,Uncommon,First Appearance,,Cartoon Network,Powerpuff Girls,Series 2,,,,,,
https://medium.com/veve-collectibles/powerpuff-girls-series-2-f61c8d4f30e5,2021-01-06,Powerpuff Girls — Series 2,Powerpuff Girls — Series 2,7 Jan 2020,$14.99,300,,Rare,First Appearance,,Cartoon Network,Powerpuff Girls,Series 2,,,,,,
https://medium.com/veve-collectibles/powerpuff-girls-series-2-f61c8d4f30e5,2021-01-06,Powerpuff Girls — Series 2,Powerpuff Girls — Series 2,7 Jan 2020,$15.99,150,,Ultra-Rare,First Appearance,,Cartoon Network,Powerpuff Girls,Series 2,,,,,,
https://medium.com/veve-collectibles/powerpuff-girls-series-1-2dd2ca0ccdfc,2021-01-06,Powerpuff Girls — Series 1,Powerpuff Girls — Series 1,,$12.99,"5,000",,Common,First Appearance,,,,,,,,China,,
https://medium.com/veve-collectibles/powerpuff-girls-series-1-2dd2ca0ccdfc,2021-01-06,Powerpuff Girls — Series 1,Powerpuff Girls — Series 1,,$14.99,"3,000",,Rare,First Appearance,,,,,,,,China,,
https://medium.com/veve-collectibles/powerpuff-girls-series-1-2dd2ca0ccdfc,2021-01-06,Powerpuff Girls — Series 1,Powerpuff Girls — Series 1,,$12.99,"4,000",,Uncommon,First Appearance,,,,,,,,China,,
https://medium.com/veve-collectibles/powerpuff-girls-series-1-2dd2ca0ccdfc,2021-01-06,Powerpuff Girls — Series 1,Powerpuff Girls — Series 1,,$15.99,"1,750",,Ultra-Rare,First Appearance,,,,,,,,China,,
https://medium.com/veve-collectibles/dc-bombshells-starfire-cd90032f0c4c,2021-01-07,DC Bombshells — Starfire,DC Bombshells — Starfire,7 Jan 2020,US$49.99,"1,052",,Rare,First Appearance,,DC Direct,DC Cover Girls,Starfire,,,,Globally,,"{""Name"": ""Starfire""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Bellina,,$16.99,"2,500",,Rare,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Bellina""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Dolce,,$12.99,"5,500",,Common,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Dolce""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Fumo,,$14.99,"3,500",,Uncommon,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Fumo""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Metallo,,$16.99,"2,500",,Rare,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Metallo""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Mooka,,$12.99,"5,500",,Common,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Mooka""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Peperino,,$14.99,"3,500",,Uncommon,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Peperino""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Pogo,,$14.99,"3,500",,Uncommon,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Pogo""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Prima Donna,,$12.99,"5,500",,Common,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Prima Donna""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Ritmo,,$18.99,"1,500",,Ultra-Rare,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Ritmo""}"
https://medium.com/veve-collectibles/tokidoki-unicorno-series-1-513b354960fb,2021-01-11,tokidoki: Unicorno - Series 1,Stellina,,$12.99,"5,500",,Common,First Appearance,,tokidoki,Unicorno,1,Simone Legno,,,,,"{""Name"": ""Stellina""}"
https://medium.com/veve-collectibles/collecting-2-0-digital-collectibles-c83b7d9241b3,2021-01-18,Collecting 2.0 — Digital Collectibles,VeVe offers fans and collectors three types of digital collectible:,,,,,,,,,,,,,,,,"{""Static"": ""like a Batman Black & White statue"", ""Animated"": ""think a monster from Monser Hunter doing its death move"", ""Interactive"": ""controllable as in drive your DeLorean digital collectible around, in AR, like it was a radio control car.""}"
https://medium.com/veve-collectibles/ghostbusters-series-1-fdd53ad256c1,2021-01-27,Ghostbusters: Series 1,Stay Puft Marshmallow Man,28 Jan 2021,$24.99,"3,750",,Uncommon,First Appearance,,Ghost Corp,Ghostbusters 1,1,,,,,,"{""Name"": ""Stay Puft Marshmallow Man""}"
https://medium.com/veve-collectibles/ghostbusters-series-1-fdd53ad256c1,2021-01-27,Ghostbusters: Series 1,Ghostbusters Logo ‘Mooglie’,28 Jan 2021,$12.99,"2,400",,Rare,First Appearance,,Ghost Corp,Ghostbusters 1,1,,,,,,"{""Name"": ""Mooglie (Ghostbusters Logo)""}"
https://medium.com/veve-collectibles/ghostbusters-series-1-fdd53ad256c1,2021-01-27,Ghostbusters: Series 1,Slimer,TBC,$19.99,"5,500",,Common,First Appearance,,Ghost Corp,Ghostbusters 1,1,,,,,,"{""Name"": ""Slimer""}"
https://medium.com/veve-collectibles/ghostbusters-series-1-fdd53ad256c1,2021-01-27,Ghostbusters: Series 1,Ghost Trap,TBC,$34.99,"1,750",,Ultra-Rare,First Appearance,,Ghost Corp,Ghostbusters 1,1,,,,,,"{""Name"": ""Ghost Trap""}"
https://medium.com/veve-collectibles/new-features-coming-to-veve-in-q1-2bcfe3d41eb6,2021-02-03,VeVe: Q1 App Features,Decorate Showrooms with Accessories,,,,,,,,,,,,,,,,"{""Displays"": ""shelves pedestals, plinths, stands, vitrines, partitions"", ""Nature"": ""plants, rocks, scenery"", ""Urban"": ""dumpsters, fences, walls, buildings"", ""Indoor"": ""lights, plants, furniture""}"
https://medium.com/veve-collectibles/harley-quinn-red-black-white-390097b2ef10,2021-02-10,"Harley Quinn: Red, Black & White — Series 1",Harley Quinn — #18 Guillem March,11 Feb 2021,39.00,"2,500",,Uncommon,First Edition,,DC,"Harley Quinn: Red, Black & White",1,Guillem March,,,,,"{""Name"": ""Harley Quinn — #18""}"
https://medium.com/veve-collectibles/harley-quinn-red-black-white-390097b2ef10,2021-02-10,"Harley Quinn: Red, Black & White — Series 1",Harley Quinn — #19 Steve Pugh,11 Feb 2021,69.00,500,,Ultra-Rare,First Edition,,DC,"Harley Quinn: Red, Black & White",1,Steve Pugh,,,,,"{""Name"": ""Harley Quinn — #19""}"
https://medium.com/veve-collectibles/harley-quinn-red-black-white-390097b2ef10,2021-02-10,"Harley Quinn: Red, Black & White — Series 1",Harley Quinn — #06 Terry Dodson,11 Feb 2021,59.00,750,,Rare,First Edition,,DC,"Harley Quinn: Red, Black & White",1,Terry Dodson,,,,,"{""Name"": ""Harley Quinn — #06""}"
https://medium.com/veve-collectibles/harley-quinn-red-black-white-390097b2ef10,2021-02-10,"Harley Quinn: Red, Black & White — Series 1",Harley Quinn — #08 Babs Tarr,11 Feb 2021,39.00,"2,500",,Uncommon,First Edition,,DC,"Harley Quinn: Red, Black & White",1,Babs Tarr,,,,,"{""Name"": ""Harley Quinn — #08""}"
https://medium.com/veve-collectibles/digital-collectibles-coming-to-veve-q1-21-3cf0517ea62e,2021-02-14,Digital Collectibles Coming to VeVe Q1-21!,medium.com,,,,,,,,,,,,,,,,"{""Monster Hunter"": ""World is the first release from Capcom to hit the VeVe app, and with more than 16 million copies sold worldwide, this online fantasy/action RPG has amassed a cult following the world over with gamers, collectors and hobbyists alike."", ""In Monster Hunter"": ""World players assume the role of a hunter who ‘seeks and slays ferocious beasts in heart-pounding battles.’ Players can complete quests solo, or join in multi-player/cooperative scenarios and can play cross-platform with releases now available on consoles (PlayStation and Xbox) as well as PC.""}"
https://medium.com/veve-collectibles/dc-comics-batman-black-and-white-series-4-af7084a2926d,2021-03-10,DC Comics: Batman Black and White— Series 4,Batman Black and White #79 Jim Lee Nightwing,11 Mar 2021,$89.99,"1,850",,Ultra-Rare,First Appearance,,DC,Batman Black and White,4,Jim Lee,,,,,"{""Name"": ""Nightwing — #79""}"
https://medium.com/veve-collectibles/dc-comics-batman-black-and-white-series-4-af7084a2926d,2021-03-10,DC Comics: Batman Black and White— Series 4,Batman Black and White #57 Jae Lee Batman,11 Mar 2021,$59.99,"3,250",,Rare,,,DC,Batman Black and White,4,Jae Lee,,,,,"{""Name"": ""Batman — #57""}"
https://medium.com/veve-collectibles/dc-comics-batman-black-and-white-series-4-af7084a2926d,2021-03-10,DC Comics: Batman Black and White— Series 4,Batman Black and White #55 Gary Frank Batman,11 Mar 2021,$49.99,"5,500",,Uncommon,,,DC,Batman Black and White,4,Gary Frank,,,,,"{""Name"": ""Batman — #55""}"
https://medium.com/veve-collectibles/dc-comics-batman-black-and-white-series-4-af7084a2926d,2021-03-10,DC Comics: Batman Black and White— Series 4,Batman Black and White #42 Darwyn Cooke Batman,11 Mar 2021,$39.99,"9,000",,Common,,,DC,Batman Black and White,4,Darwyn Cooke,,,,,"{""Name"": ""Batman — #42""}"
https://medium.com/veve-collectibles/veve-launching-carbon-neutral-nfts-announces-7m-usd-grants-to-environmental-nonprofits-d212671f5f84,2021-03-18,"VeVe Launching Carbon Neutral NFTs, Announces ~7M USD Grants to Environmental Nonprofits",ABOUT VEVE,,,,,,,,,,,,,,,,"{""Learn more"": ""https://VeVe.me"", ""Join VeVe on Discord"": ""https://discord.gg/GpHyzkQxtP""}"
https://medium.com/veve-collectibles/ultraman-anime-series-1-203f71fa24ea,2021-03-24,Ultraman Anime — Series 1,Ultraman,25 March 2021,39.99,"9,500",,Common,First Appearance,,Tsuburaya,Ultraman Anime,1,,,,Globally — outside of Japan and Mainland China,,
https://medium.com/veve-collectibles/ultraman-anime-series-1-203f71fa24ea,2021-03-24,Ultraman Anime — Series 1,Ultraman Seven,25 March 2021,49.99,"6,500",,Uncommon,First Appearance,,Tsuburaya,Ultraman Anime,1,,,,Globally — outside of Japan and Mainland China,,
https://medium.com/veve-collectibles/ultraman-anime-series-1-203f71fa24ea,2021-03-24,Ultraman Anime — Series 1,Ultraman Ace,25 March 2021,59.99,"3,500",,Rare,First Appearance,,Tsuburaya,Ultraman Anime,1,,,,Globally — outside of Japan and Mainland China,,
https://medium.com/veve-collectibles/ultraman-anime-series-1-203f71fa24ea,2021-03-24,Ultraman Anime — Series 1,Edo,25 March 2021,89.99,"1,950",,Ultra-Rare,First Appearance,,Tsuburaya,Ultraman Anime,1,,,,Globally — outside of Japan and Mainland China,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Sirena,06 April 2021,$12.99,"9,000",,Common,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Cora,06 April 2021,$12.99,"9,000",,Common,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Gelatina,06 April 2021,$12.99,"9,000",,Common,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Oceania,06 April 2021,$12.99,"9,000",,Common,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Marina,06 April 2021,$14.99,"6,000",,Uncommon,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Perla,06 April 2021,$14.99,"6,000",,Uncommon,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Marea,06 April 2021,$14.99,"6,000",,Uncommon,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Tropicana,06 April 2021,16.99,"5,000",,Rare,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/tokidoki-mermicorno-series-1-99897303bab4,2021-03-31,tokidoki: Mermicorno — Series 1,Corsica,06 April 2021,18.99,"3,500",,Ultra Rare,First Appearance,,tokidoki,Mermicorno,1,,,,Globally,,
https://medium.com/veve-collectibles/the-delorean-time-machine-nfts-847086272497,2021-04-07,The DeLorean Time Machine Digital Collectible NFT,VeVe WriterFollow,,,,,,,,,,,,,,,,"{""DeLorean Time Machine — Interactive 1"": ""1 scale"", ""This INTERACTIVE 1"": ""1 scale digital collectible DeLorean Time Machine NFT can be scaled to 1:1 (to the size of a real life DeLorean Time Machine). The doors can be opened and closed, the front wheels can be turned, and the vehicle includes an animated flux capacitor.""}"
https://medium.com/veve-collectibles/the-delorean-time-machine-nfts-847086272497,2021-04-07,The DeLorean Time Machine Digital Collectible NFT,VeVe WriterFollow,08 April 2021,$99.99,"12,500",,Ultra-Rare,First Appearance,,Universal Pictures,Back to the Future,DeLorean Time Machine — S1,,,,Globally,,
https://medium.com/veve-collectibles/the-delorean-time-machine-nfts-847086272497,2021-04-07,The DeLorean Time Machine Digital Collectible NFT,VeVe WriterFollow,,,,,,,,,,,,,,,,"{""DeLorean Time Machine — Static 1"": ""1 scale"", ""This STATIC 1"": ""1 scale digital collectible DeLorean Time Machine NFT can be scaled to 1:1 (to the size of a real life DeLorean Time Machine). Unlike the Interactive collectible, this digital collectible is not interactive.""}"
https://medium.com/veve-collectibles/the-delorean-time-machine-nfts-847086272497,2021-04-07,The DeLorean Time Machine Digital Collectible NFT,VeVe WriterFollow,08 April 2021,$69.99,"25,000",,Rare,First Appearance,,Universal Pictures,Back to the Future,DeLorean Time Machine — S1,,,,Globally,,
https://medium.com/veve-collectibles/the-delorean-time-machine-nfts-847086272497,2021-04-07,The DeLorean Time Machine Digital Collectible NFT,VeVe WriterFollow,,,,,,,,,,,,,,,,"{""DeLorean Time Machine — Interactive 1"": ""6 scale"", ""This INTERACTIVE 1"": ""6th scale digital collectible DeLorean Time Machine NFT can be scaled to a maximum size of ~28 in (or 70 cm). The doors can be opened and closed, the front wheels can be turned, and the vehicle includes an animated flux capacitor.""}"
https://medium.com/veve-collectibles/the-delorean-time-machine-nfts-847086272497,2021-04-07,The DeLorean Time Machine Digital Collectible NFT,VeVe WriterFollow,08 April 2021,$29.99,"50,000",,Common,First Appearance,,Universal Pictures,Back to the Future,DeLorean Time Machine — S1,,,,Globally,,
https://medium.com/veve-collectibles/veve-2fa-account-security-c80dace517c5,2021-04-17,VeVe: 2FA Account Security,About VeVe,,,,,,,,,,,,,,,,"{""Learn more"": ""https://VeVe.me"", ""Join VeVe on Discord"": ""https://discord.gg/GpHyzkQxtP""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-2744259511a,2021-04-21,The Rise of Ultraman- Series #1,The Rise of Ultraman- Alex Ross,22 April 2021,39.99,"7,800",,Common,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Alex Ross""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-2744259511a,2021-04-21,The Rise of Ultraman- Series #1,The Rise of Ultraman- Ed McGuinness,22 April 2021,39.99,"7,800",,Common,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Ed McGuinness""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-2744259511a,2021-04-21,The Rise of Ultraman- Series #1,The Rise of Ultraman- Yuji Kaida,22 April 2021,49.99,"5,800",,Uncommon,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Yuji Kaida""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-2744259511a,2021-04-21,The Rise of Ultraman- Series #1,The Rise of Ultraman- Skottie Young,22 April 2021,49.99,"5,800",,Uncommon,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Skottie Young""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-2744259511a,2021-04-21,The Rise of Ultraman- Series #1,The Rise of Ultraman- Adi Granov,22 April 2021,59.99,"4,800",,Rare,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Adi Granov""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-2744259511a,2021-04-21,The Rise of Ultraman- Series #1,The Rise of Ultraman- Olivier Coipel,TBD,69.99,"4,500",,Ultra-Rare,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Olivier Coipel""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-2744259511a,2021-04-21,The Rise of Ultraman- Series #1,The Rise of Ultraman- John Tyler Christopher,22 April 2021,1.00,"3,800",,Secret-Rare,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — John Tyler Christopher""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-1702b8b23bae,2021-04-21,The Rise of Ultraman — Series 1,The Rise of Ultraman- Alex Ross,22 April 2021,39.99,"7,800",,Common,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Alex Ross""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-1702b8b23bae,2021-04-21,The Rise of Ultraman — Series 1,The Rise of Ultraman- Ed McGuinness,22 April 2021,39.99,"7,800",,Common,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Ed McGuinness""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-1702b8b23bae,2021-04-21,The Rise of Ultraman — Series 1,The Rise of Ultraman- Yuji Kaida,22 April 2021,49.99,"5,800",,Uncommon,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Yuji Kaida""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-1702b8b23bae,2021-04-21,The Rise of Ultraman — Series 1,The Rise of Ultraman- Skottie Young,22 April 2021,49.99,"5,800",,Uncommon,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Skottie Young""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-1702b8b23bae,2021-04-21,The Rise of Ultraman — Series 1,The Rise of Ultraman- Adi Granov,22 April 2021,59.99,"4,800",,Rare,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Adi Granov""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-1702b8b23bae,2021-04-21,The Rise of Ultraman — Series 1,The Rise of Ultraman- Olivier Coipel,TBD,69.99,"4,500",,Ultra-Rare,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — Olivier Coipel""}"
https://medium.com/veve-collectibles/the-rise-of-ultraman-series-1-1702b8b23bae,2021-04-21,The Rise of Ultraman — Series 1,The Rise of Ultraman- John Tyler Christopher,22 April 2021,1.00,"3,800",,Secret-Rare,,,Tsuburaya,Ultraman,The Rise of Ultraman — S1,,,,Globally — outside of Japan and Mainland China,,"{""Name"": ""The Rise of Ultraman #1 — John Tyler Christopher""}"
https://medium.com/veve-collectibles/cryptozoic-cryptkins-series-1-c9a7dd586fc3,2021-05-05,Cryptozoic Cryptkins- Series 1,Bigfoot,6 May,6.99,"9,000",,Common,First Appearance,,Cryptozoic,Cryptkins,1,,,,Globally,,"{""Full-grown height/weight"": ""Unknown, but legends peg him at up to 10 feet tall"", ""Lifespan"": ""Unknown"", ""Diet"": ""Omnivore who prefers elk, fruit, and vegetables"", ""Population"": ""Unknown"", ""Habitat and Range"": ""Pacific Northwest"", ""Name"": ""Bigfoot""}"
